seed,scenario_id,scenario_name,method,success,terminal_error,min_dist,control_energy,arrival_time,steps,alpha_mean,alpha_std,alpha_response,regime_mean,residual_mean,accepted,rejected,protocol_version
503,2,FW2 wet grass,rls,1,0.3758803655217188,0.7006066479215838,10.395705030373666,8.700000000000001,87,,,,,,0,0,fw-protocol-v1
503,2,FW2 wet grass,sindy,1,0.2316951647258382,0.7103130918186672,10.39666068222543,8.700000000000001,87,0.0511585351750669,0.0134230571857004,-0.0209922660517848,0.4895536033338786,0.0058758667950997,1,13,fw-protocol-v1
503,2,FW2 wet grass,standard,1,0.2076165170863276,0.6806590648775855,10.391716867381945,8.8,88,,,,,,0,0,fw-protocol-v1
503,3,FW3 soft soil,rls,0,0.3498808981234722,0.4079266748028133,11.278913525945672,,101,,,,,,0,0,fw-protocol-v1
503,3,FW3 soft soil,sindy,0,0.2204004208685565,0.4143894315604016,11.293905933134331,,101,0.0205432545254161,0.0122664346813732,-0.019908662292665,1.6471850480489345,0.0057573314455934,1,15,fw-protocol-v1
503,3,FW3 soft soil,standard,0,0.2366889013596927,0.3841330026814739,11.224076718875734,,101,,,,,,0,0,fw-protocol-v1
503,4,FW4 asymmetric mud,rls,1,0.3636822782215476,2.437917039981668,13.629787060458126,10.7,107,,,,,,0,0,fw-protocol-v1
503,4,FW4 asymmetric mud,sindy,1,0.238816378280927,2.348769094192177,13.690656768172255,10.8,108,0.010126754966955,0.0142630598419688,-0.0207094731488456,2.745923339773574,0.0092564783843496,1,17,fw-protocol-v1
503,4,FW4 asymmetric mud,standard,1,0.2470755320042259,2.327598834282366,13.687015594012378,10.8,108,,,,,,0,0,fw-protocol-v1
503,5,FW5 terrain switch,rls,1,0.3669788475846844,0.7630867650343043,10.564044434005703,8.8,88,,,,,,0,0,fw-protocol-v1
503,5,FW5 terrain switch,sindy,1,0.2186808851181853,0.7840102382717915,10.577726089551698,8.8,88,0.0901741592311002,0.0057210859670452,-0.0061409983803913,0.0247670354488403,0.0068174487025731,1,13,fw-protocol-v1
503,5,FW5 terrain switch,standard,1,0.2197393011432654,0.7630867650343043,10.564044434005703,8.8,88,,,,,,0,0,fw-protocol-v1
504,1,FW1 dry grass,rls,1,0.3781508072888295,0.9020634128677548,9.469362689671206,7.9,79,,,,,,0,0,fw-protocol-v1
504,1,FW1 dry grass,sindy,1,0.2218087925530553,0.911108989023637,9.47166856212289,7.9,79,0.1694746222670684,0.0640321199992235,-0.0611428981615063,0.1094430745409501,0.0027042904109959,7,5,fw-protocol-v1
504,1,FW1 dry grass,standard,1,0.2207781571218112,0.9020634128677548,9.469362689671206,7.9,79,,,,,,0,0,fw-protocol-v1
504,2,FW2 wet grass,rls,1,0.3796424339896698,0.6986525749332484,10.3858845657553,8.700000000000001,87,,,,,,0,0,fw-protocol-v1
504,2,FW2 wet grass,sindy,1,0.2319425965046119,0.7189051735449747,10.40710228795159,8.700000000000001,87,0.0760315378167404,0.022129396472334,-0.0332775495997628,0.2237820473438541,0.0080117849208324,1,13,fw-protocol-v1
504,2,FW2 wet grass,standard,1,0.205595168327583,0.6785198751967497,10.397602198885515,8.8,88,,,,,,0,0,fw-protocol-v1
504,3,FW3 soft soil,rls,0,0.3691105888510092,0.3965954105793378,11.240773125920434,,101,,,,,,0,0,fw-protocol-v1
504,3,FW3 soft soil,sindy,1,0.2385370255042675,0.4765576451724317,11.60588832583852,9.7,97,0.0756301908718525,0.0217493551250803,-0.0406446545038693,0.1764826262250923,0.0090776057432499,1,15,fw-protocol-v1
504,3,FW3 soft soil,standard,0,0.2404253469151682,0.3801075766113336,11.208418023909443,,101,,,,,,0,0,fw-protocol-v1
504,4,FW4 asymmetric mud,rls,1,0.3663495699654836,2.4417663525243145,13.649849058847416,10.7,107,,,,,,0,0,fw-protocol-v1
504,4,FW4 asymmetric mud,sindy,1,0.2470011422818788,2.4310571094907263,13.638439456497707,10.7,107,0.0648273343319562,0.02313352882701,-0.048635422753448,0.4608249292680644,0.011008065249024,1,17,fw-protocol-v1
504,4,FW4 asymmetric mud,standard,1,0.2494464950002827,2.331440439005998,13.69291408422778,10.8,108,,,,,,0,0,fw-protocol-v1
504,5,FW5 terrain switch,rls,1,0.371635697267799,0.766309139166121,10.564667031156034,8.8,88,,,,,,0,0,fw-protocol-v1
504,5,FW5 terrain switch,sindy,1,0.2180782962004477,0.7551083674160098,10.567691645288868,8.8,88,0.1252993388702448,0.0451796718198587,-0.0469891736996325,0.2671979582344005,0.006409695343278,3,11,fw-protocol-v1
504,5,FW5 terrain switch,standard,1,0.2180782962004477,0.7551083674160098,10.567691645288868,8.8,88,,,,,,0,0,fw-protocol-v1
505,1,FW1 dry grass,rls,1,0.3751590565397108,0.9015837433030932,9.466459698847208,7.9,79,,,,,,0,0,fw-protocol-v1
505,1,FW1 dry grass,sindy,1,0.2185230983682799,0.9082860804811193,9.468297375615652,7.9,79,0.2678695113968862,0.0732429053215677,0.1278824614784988,0.0,0.0028868652286843,7,5,fw-protocol-v1
505,1,FW1 dry grass,standard,1,0.2174290901617318,0.9015837433030932,9.466459698847208,7.9,79,,,,,,0,0,fw-protocol-v1
505,2,FW2 wet grass,rls,1,0.3780825153759366,0.6866022949025035,10.37804293865471,8.700000000000001,87,,,,,,0,0,fw-protocol-v1
505,2,FW2 wet grass,sindy,1,0.2214088405399322,0.7276273107892114,10.467124256562668,8.700000000000001,87,0.2358028136242631,0.0741407218639092,0.1348287583389923,0.0140970148375738,0.0052253705096727,6,8,fw-protocol-v1
505,2,FW2 wet grass,standard,1,0.2067285350548994,0.6771468915195397,10.391367873078485,8.8,88,,,,,,0,0,fw-protocol-v1
505,3,FW3 soft soil,rls,0,0.3510557376721066,0.4054548170657288,11.281092640556826,,101,,,,,,0,0,fw-protocol-v1
505,3,FW3 soft soil,sindy,1,0.2335210844063454,0.4817631715888487,11.60767864736921,9.7,97,0.0821335337570551,0.0220042518464728,-0.0268169468864759,0.1474439855644214,0.0061247743421198,1,15,fw-protocol-v1
505,3,FW3 soft soil,standard,0,0.2347614212271395,0.3813949147327715,11.228295291938066,,101,,,,,,0,0,fw-protocol-v1
505,4,FW4 asymmetric mud,rls,1,0.3622749091186414,2.441783768469063,13.62894207140326,10.7,107,,,,,,0,0,fw-protocol-v1
505,4,FW4 asymmetric mud,sindy,1,0.2428820493149366,2.431016969635974,13.627650367264144,10.7,107,0.0865861671290694,0.0133033084883197,-0.0198720472119028,0.0612034508105387,0.0061985494799018,1,17,fw-protocol-v1
505,4,FW4 asymmetric mud,standard,1,0.2469228541591012,2.332374658271238,13.69063297178717,10.8,108,,,,,,0,0,fw-protocol-v1
505,5,FW5 terrain switch,rls,1,0.3699077694085099,0.7717321093678918,10.560067040183766,8.8,88,,,,,,0,0,fw-protocol-v1
505,5,FW5 terrain switch,sindy,1,0.2188966817663906,0.7605375734906548,10.562977119094231,8.8,88,0.0823858052655042,0.0255665640093453,-0.0343947121936762,0.1876405500225476,0.0059098714818631,1,13,fw-protocol-v1
505,5,FW5 terrain switch,standard,1,0.2188966817663906,0.7605375734906548,10.562977119094231,8.8,88,,,,,,0,0,fw-protocol-v1
506,1,FW1 dry grass,rls,1,0.3766160423500849,0.9041833450572512,9.466566294193909,7.9,79,,,,,,0,0,fw-protocol-v1
506,1,FW1 dry grass,sindy,1,0.1922554712593755,0.9417486443507188,9.48579774971704,8.0,80,0.0572691575628455,0.0243363354831786,-0.019249973496982,0.4246925240668773,0.0105724306318367,1,11,fw-protocol-v1
506,1,FW1 dry grass,standard,1,0.2194490623495228,0.9041833450572512,9.466566294193909,7.9,79,,,,,,0,0,fw-protocol-v1
506,2,FW2 wet grass,rls,1,0.3797325502045978,0.6986401975013592,10.39107674040329,8.700000000000001,87,,,,,,0,0,fw-protocol-v1
506,2,FW2 wet grass,sindy,1,0.2167152914413603,0.6418480412964788,10.44286013260962,8.8,88,0.0114276010422458,0.014225395628275,-0.0049821238774929,2.053738523670801,0.0323989456645181,1,13,fw-protocol-v1
506,2,FW2 wet grass,standard,1,0.2070998009438474,0.6781998713318536,10.395079337311651,8.8,88,,,,,,0,0,fw-protocol-v1
506,3,FW3 soft soil,rls,0,0.3633309537089479,0.4026057048408324,11.23543788232812,,101,,,,,,0,0,fw-protocol-v1
506,3,FW3 soft soil,sindy,0,0.2245998487007527,0.3658750462197498,11.283980251566284,,102,0.0130732993982738,0.0138832904548694,0.0039609242775843,1.9221074231378583,0.030266002373096,1,16,fw-protocol-v1
506,3,FW3 soft soil,standard,0,0.2365524174279138,0.3860285070040624,11.217537641122355,,101,,,,,,0,0,fw-protocol-v1
506,4,FW4 asymmetric mud,rls,1,0.3638651964675906,2.4410368882882354,13.6400996505521,10.7,107,,,,,,0,0,fw-protocol-v1
506,4,FW4 asymmetric mud,sindy,1,0.2446331058063931,2.430318874520485,13.634719654179362,10.7,107,0.0602081799377006,0.0158763141386068,-0.0366378871808111,0.3935572570270335,0.007402945378041,1,17,fw-protocol-v1
506,4,FW4 asymmetric mud,standard,1,0.2487628800754281,2.330920662336815,13.687658027027794,10.8,108,,,,,,0,0,fw-protocol-v1
506,5,FW5 terrain switch,rls,1,0.3696504828245696,0.7611238952474577,10.565582740189976,8.8,88,,,,,,0,0,fw-protocol-v1
506,5,FW5 terrain switch,sindy,1,0.2157025121805223,0.802529662456272,10.600058172708891,8.8,88,0.089893938607614,0.0039820584807074,-0.0031677393761705,0.0226864269776027,0.0071536397626617,1,13,fw-protocol-v1
506,5,FW5 terrain switch,standard,1,0.219170194636678,0.7611238952474577,10.565582740189976,8.8,88,,,,,,0,0,fw-protocol-v1
507,1,FW1 dry grass,rls,1,0.3743457138486496,0.9011704643871572,9.463090045038442,7.9,79,,,,,,0,0,fw-protocol-v1
507,1,FW1 dry grass,sindy,1,0.2193557988412371,0.9011704643871572,9.463090045038442,7.9,79,0.0951166609863237,0.0291994214386192,-0.0231706290397281,0.5583148005805052,0.0031613494101064,4,8,fw-protocol-v1
507,1,FW1 dry grass,standard,1,0.2193557988412371,0.9011704643871572,9.463090045038442,7.9,79,,,,,,0,0,fw-protocol-v1
507,2,FW2 wet grass,rls,1,0.3793524273894889,0.6867288560729565,10.385288551436492,8.700000000000001,87,,,,,,0,0,fw-protocol-v1
507,2,FW2 wet grass,sindy,1,0.2328905297581801,0.696400819927737,10.386656296866532,8.700000000000001,87,0.0367756552747409,0.0123459134049684,-0.0155615851444667,0.9458155564390476,0.0046063874022473,1,13,fw-protocol-v1
507,2,FW2 wet grass,standard,1,0.2061341210140993,0.6780008954277605,10.387885773182148,8.8,88,,,,,,0,0,fw-protocol-v1
507,3,FW3 soft soil,rls,0,0.3626189500430321,0.4027722526238007,11.230076382660286,,101,,,,,,0,0,fw-protocol-v1
507,3,FW3 soft soil,sindy,1,0.2329700418500292,0.4672193307839978,11.500432861555442,9.8,98,0.0573589041247464,0.0185398268541891,-0.030859888848785,0.4741180175235048,0.0062185734955309,1,15,fw-protocol-v1
507,3,FW3 soft soil,standard,0,0.2372520001248694,0.3853253164425426,11.202705161868687,,101,,,,,,0,0,fw-protocol-v1
507,4,FW4 asymmetric mud,rls,1,0.3630441835906008,2.4428952387649265,13.6325859792409,10.7,107,,,,,,0,0,fw-protocol-v1
507,4,FW4 asymmetric mud,sindy,1,0.2445340932449986,2.4321085276330767,13.631346953700373,10.7,107,0.0694241207802547,0.0105322043913426,-0.0118394428223242,0.2425315276502464,0.0059337120740723,1,17,fw-protocol-v1
507,4,FW4 asymmetric mud,standard,1,0.2476056728921345,2.3319841956583387,13.683967335723384,10.8,108,,,,,,0,0,fw-protocol-v1
507,5,FW5 terrain switch,rls,1,0.3689039455862716,0.7645851499235005,10.560681028093246,8.8,88,,,,,,0,0,fw-protocol-v1
507,5,FW5 terrain switch,sindy,1,0.2185822420432163,0.7645851499235005,10.560681028093246,8.8,88,0.1023725526293451,0.0179646996685331,-0.0016470806244273,0.5482121917921575,0.0041464790689982,3,11,fw-protocol-v1
507,5,FW5 terrain switch,standard,1,0.2185822420432163,0.7645851499235005,10.560681028093246,8.8,88,,,,,,0,0,fw-protocol-v1
508,1,FW1 dry grass,rls,1,0.3788090541429412,0.8990224093559178,9.46914420774083,7.9,79,,,,,,0,0,fw-protocol-v1
508,1,FW1 dry grass,sindy,1,0.2207611948586446,0.8990224093559178,9.46914420774083,7.9,79,0.1684382091644999,0.0680172861363367,-0.0520681781753647,0.2401255228066074,0.0048429377454676,3,9,fw-protocol-v1
508,1,FW1 dry grass,standard,1,0.2207611948586446,0.8990224093559178,9.46914420774083,7.9,79,,,,,,0,0,fw-protocol-v1
508,2,FW2 wet grass,rls,1,0.3397722175525922,0.6835665812778426,10.42025638153771,8.8,88,,,,,,0,0,fw-protocol-v1
508,2,FW2 wet grass,sindy,1,0.2309200380293364,0.7139682849138218,10.444998412819174,8.700000000000001,87,0.1297089221923201,0.0292869606409705,-0.0155528111680486,0.114515594298901,0.005130274252354,2,12,fw-protocol-v1
508,2,FW2 wet grass,standard,1,0.2097430811293027,0.674438217981947,10.40088792982544,8.8,88,,,,,,0,0,fw-protocol-v1
508,3,FW3 soft soil,rls,0,0.3652015309001951,0.3893972651715033,11.243420617127786,,101,,,,,,0,0,fw-protocol-v1
508,3,FW3 soft soil,sindy,1,0.2335656609518619,0.4657710546775128,11.63483122604849,9.7,97,0.1115942235250046,0.0189696359667876,-0.0191322012302844,0.2427533549806878,0.0073396339167306,2,14,fw-protocol-v1
508,3,FW3 soft soil,standard,0,0.2402564361500268,0.3804596842814115,11.21636726225192,,101,,,,,,0,0,fw-protocol-v1
508,4,FW4 asymmetric mud,rls,1,0.3661120372830321,2.438208608377997,13.651978404693882,10.7,107,,,,,,0,0,fw-protocol-v1
508,4,FW4 asymmetric mud,sindy,1,0.246865843533269,2.427526950854282,13.637009454125526,10.7,107,0.0718530653381501,0.0115393452410397,-0.0226563747190007,0.1890537808492064,0.0093846122448291,1,17,fw-protocol-v1
508,4,FW4 asymmetric mud,standard,1,0.2509359873301283,2.329138748859698,13.694663606787572,10.8,108,,,,,,0,0,fw-protocol-v1
508,5,FW5 terrain switch,rls,1,0.3716178870985157,0.759641024128623,10.57332747224788,8.8,88,,,,,,0,0,fw-protocol-v1
508,5,FW5 terrain switch,sindy,1,0.2223797412588277,0.759641024128623,10.57332747224788,8.8,88,0.0741423414564807,0.0157446135284256,-0.0341963415019779,0.15136577168253,0.0044794041038417,1,13,fw-protocol-v1
508,5,FW5 terrain switch,standard,1,0.2223797412588277,0.759641024128623,10.57332747224788,8.8,88,,,,,,0,0,fw-protocol-v1
